twitter_id	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
526665169	0.416387116891	0.482815082547	0.770551499409	0.753521354837	0.0	0.625	0.111111111111	0.416666666667	0.0810810810811
1662361148	0.261882890202	0.344112858944	0.128741315791	0.0922919018103	0.0	0.75	0.111111111111	0.583333333333	0.121621621622
370845108	0.596567673578	0.385033394753	0.438600807229	0.484583433524	0.338780290999	0.5	0.111111111111	0.916666666667	0.135135135135
384011936	0.442617329781	0.535364637586	0.812520476361	0.716445546308	0.115626762603	0.5	0.111111111111	0.666666666667	0.121621621622
222238048	0.577866597306	0.562046329973	0.570644454479	0.0582297068658	0.277755545331	0.375	0.444444444444	0.416666666667	0.256756756757
340412903	0.56771436962	0.614894052257	0.769567580192	0.60808953858	0.188579127438	0.5	0.111111111111	1.0	0.256756756757
462482997	0.394051403544	0.446874133831	0.687271427929	0.613295998136	0.0729523648353	0.625	0.222222222222	0.916666666667	0.162162162162
569003646	0.447854919921	0.57880872676	0.561717942688	0.135205192329	0.145904729671	0.625	0.0	0.5	0.432432432432
1217254735	0.471530648271	0.500465329363	0.816730970417	0.744290620579	0.145904729671	0.75	0.0	0.5	0.027027027027
202096516	0.153950343797	0.164911243158	0.0351341312297	0.0	0.0	0.375	0.333333333333	0.916666666667	0.391891891892
966700352	0.49872964882	0.583357033677	0.742181963893	0.853471848059	0.188579127438	0.625	0.0	0.75	0.148648648649
3185259214	0.628458315645	0.486977012812	0.442020499084	0.523738564076	0.0729523648353	1.0	0.0	0.833333333333	0.202702702703
1853952540	0.319071122863	0.480216144539	0.317009532717	0.416917209138	0.0729523648353	0.75	0.111111111111	1.0	0.0
709476251	0.495117809398	0.639900528227	0.710716282348	0.726561477047	0.242342510335	0.75	0.222222222222	1.0	0.27027027027
217780575	0.383712914606	0.33647276853	0.131060297204	0.0	0.204803180496	0.375	0.222222222222	0.75	0.108108108108
191339645	0.307900687595	0.372419082886	0.384355706325	0.116459413732	0.0	0.375	0.222222222222	0.833333333333	0.243243243243
1487655714	0.31290751857	0.402855428992	0.479137601867	0.560926486569	0.0	0.75	0.111111111111	0.583333333333	0.0540540540541
353141144	0.459703999809	0.507550193395	0.533349155364	0.730742256519	0.0	0.5	0.111111111111	0.5	0.148648648649
17204771	0.418381362844	0.511695157103	0.39444238704	0.429446384211	0.285016908102	0.125	0.111111111111	0.833333333333	0.297297297297
450956775	0.477696896009	0.565866895137	0.758118812878	0.686001253382	0.417865342749	0.5	0.111111111111	0.833333333333	0.135135135135
1407880981	0.43329746885	0.545448390262	0.49984125021	0.673238202152	0.145904729671	0.75	0.0	0.75	0.216216216216
191955710	0.592398960503	0.619267964822	0.913649165723	0.524394877643	0.346880287809	0.375	0.333333333333	0.666666666667	0.283783783784
195117996	0.356466613832	0.409188071279	0.68895708243	0.582787864851	0.145904729671	0.375	0.111111111111	0.75	0.0405405405405
66751787	0.494517413085	0.588983755657	0.408269080877	0.46076522651	0.242342510335	0.25	0.111111111111	1.0	0.27027027027
1033333297	0.359843933667	0.522682309973	0.183500784023	0.150521608676	0.0	0.625	0.111111111111	0.916666666667	0.0
499310719	0.582293278914	0.657753285934	0.558789216837	0.560075768319	0.505613678828	0.625	0.0	0.583333333333	0.27027027027
549463357	0.357326327942	0.534596294929	0.629971104028	0.672091034923	0.0729523648353	0.625	0.0	0.916666666667	0.0675675675676
1976723557	0.346738924347	0.485336685195	0.288713777287	0.266981022408	0.0	0.75	0.111111111111	0.583333333333	0.283783783784
78464426	0.291395557423	0.329822486315	0.496345958805	0.365997128738	0.0729523648353	0.25	0.111111111111	0.916666666667	0.121621621622
936853393	0.462042992665	0.560695741796	0.649397497226	0.683653096532	0.325326082401	0.625	0.111111111111	0.5	0.337837837838
61244521	0.404815953124	0.515453543502	0.318450575066	0.193434899195	0.304205890041	0.25	0.222222222222	0.5	0.283783783784
2522990658	0.0485659262372	0.0931047707215	0.3408161624	0.0	0.0	0.875	0.111111111111	0.833333333333	0.216216216216
2957932778	0.283279706177	0.328075050912	0.612382307378	0.654617383397	0.1693901455	1.0	0.333333333333	0.75	0.243243243243
34787655	0.494758189339	0.558976664303	0.959677929501	0.652189347606	0.325326082401	0.25	0.0	0.583333333333	0.364864864865
2586924908	0.265142353288	0.329822486315	0.250655637012	0.263405686691	0.0	0.875	0.111111111111	0.583333333333	0.189189189189
2403341930	0.161332514821	0.368127147341	0.126367765131	0.208751315542	0.0	0.875	0.111111111111	0.833333333333	0.175675675676
37658088	0.401484145354	0.596816953676	0.552628524987	0.389352965656	0.0	0.25	0.111111111111	0.583333333333	0.0405405405405
311035602	0.469921815536	0.643946217155	0.65993520412	0.677729058742	0.277755545331	0.5	0.111111111111	0.5	0.283783783784
18309786	0.393032246361	0.481381078545	0.468808298363	0.458647272922	0.231253525206	0.125	0.111111111111	0.833333333333	0.337837837838
53924593	0.592562822389	0.49298629407	0.691194265286	0.660704168631	0.31529487517	0.25	0.0	1.0	0.189189189189
602890613	0.606446914119	0.164911243158	0.20546282374	0.0	0.350707910167	0.625	0.0	0.916666666667	0.216216216216
992005778	0.254870460516	0.379443614326	0.182128364909	0.315969806043	0.115626762603	0.625	0.111111111111	1.0	0.216216216216
287577288	0.441469729261	0.46049497764	0.677816142052	0.660056457563	0.0	0.5	0.111111111111	0.5	0.0675675675676
385847731	0.638413443602	0.607650526965	0.916401393563	0.919372440299	0.622951828975	0.5	0.222222222222	0.666666666667	0.108108108108
1895931829	0.447737458333	0.550841446433	0.703240918648	0.798307290835	0.0729523648353	0.75	0.222222222222	0.916666666667	0.256756756757
2389371254	0.0971318524743	0.186209541443	0.218795155554	0.135205192329	0.0	0.875	0.111111111111	0.833333333333	0.175675675676
496239334	0.370172006439	0.402855428992	0.59287099986	0.678254272765	0.242342510335	0.625	0.111111111111	0.75	0.243243243243
2442850013	0.31290751857	0.507337526748	0.272602447432	0.33353512902	0.0729523648353	0.875	0.0	0.25	0.162162162162
475657304	0.334261934652	0.514088189916	0.317732627203	0.0	0.0	0.625	0.111111111111	0.75	0.486486486486
377065146	0.342646326345	0.351120784601	0.633448385994	0.572658366421	0.218857094506	0.5	0.0	0.583333333333	0.027027027027
2953090182	0.493911827457	0.641882246297	0.73891907092	0.80820963762	0.252373717566	0.875	0.0	0.916666666667	0.27027027027
1902735248	0.331845632414	0.481957595152	0.518596854542	0.528228594216	0.145904729671	0.75	0.111111111111	0.416666666667	0.189189189189
53650506	0.53840847416	0.580171988561	0.444613733131	0.201441689076	0.515487916581	0.25	0.222222222222	1.0	0.175675675676
40173215	0.46595726101	0.462686848465	0.861936937329	0.590274020958	0.304205890041	0.25	0.0	0.75	0.337837837838
2786429218	0.603186869866	0.553723017641	0.899938763916	0.824584800587	0.218857094506	0.875	0.0	1.0	0.256756756757
381825494	0.42663392793	0.491715691342	0.63060495429	0.772801897291	0.277755545331	0.5	0.111111111111	0.5	0.189189189189
19147861	0.446671347505	0.628162906655	0.586553856633	0.28848139891	0.309896357755	0.25	0.111111111111	0.5	0.0945945945946
2849458701	0.31127800743	0.434243724022	0.394778624848	0.498131201191	0.0729523648353	0.875	0.111111111111	1.0	0.175675675676
248111263	0.219690976287	0.401381520285	0.249244827317	0.33353512902	0.0	0.5	0.0	0.833333333333	0.0
1315631665	0.504816708501	0.579174412826	0.849102487314	0.846991177258	0.0729523648353	0.75	0.111111111111	0.25	0.0675675675676
122595857	0.424537440866	0.579356665831	0.442961761735	0.238011763071	0.145904729671	0.375	0.111111111111	1.0	0.391891891892
180550874	0.391998045726	0.519606818924	0.709914983369	0.449994542752	0.115626762603	0.375	0.0	0.833333333333	0.0945945945946
224406950	0.614540641283	0.708615027417	0.423503328028	0.0	0.450110619712	0.375	0.0	0.583333333333	0.310810810811
299381830	0.417843082443	0.429042852213	0.570673807381	0.58723543622	0.188579127438	0.5	0.111111111111	0.583333333333	0.0810810810811
18970051	0.438044778003	0.513694014255	0.336123630327	0.135205192329	0.31529487517	0.25	0.111111111111	0.416666666667	0.162162162162
380159489	0.394555476372	0.531451310137	0.481722344679	0.221701161046	0.0	0.5	0.111111111111	0.5	0.0945945945946
20298015	0.345232074423	0.4332287704	0.602457219244	0.607301297343	0.0	0.25	0.111111111111	0.833333333333	0.108108108108
1255591051	0.44797218492	0.451112397675	0.521791700489	0.25576335599	0.204803180496	0.75	0.111111111111	0.5	0.189189189189
1020219913	0.34723409122	0.419395595427	0.449803111727	0.378018702815	0.0	0.625	0.111111111111	0.916666666667	0.0
58926775	0.254870460516	0.451524795639	0.267990387041	0.282878809306	0.0	0.25	0.111111111111	0.416666666667	0.0
97010081	0.416936655559	0.501384011687	0.383420840979	0.47306520253	0.0	0.25	0.111111111111	0.333333333333	0.27027027027
20026872	0.460883256048	0.644115967065	0.523398867786	0.466165170777	0.188579127438	0.25	0.111111111111	0.333333333333	0.364864864865
354895660	0.402612443825	0.569420336607	0.582590593454	0.566453956483	0.115626762603	0.5	0.111111111111	0.916666666667	0.162162162162
280597488	0.49287016511	0.542406550656	0.653856257531	0.774417318143	0.0	0.5	0.111111111111	0.666666666667	0.0540540540541
26881302	0.428977484889	0.565973563011	0.584220296469	0.617446053783	0.291809459341	0.25	0.111111111111	0.833333333333	0.297297297297
295833693	0.489064750989	0.636305325227	0.449900337035	0.0	0.0729523648353	0.5	0.111111111111	0.416666666667	0.0135135135135
278856833	0.669339324498	0.713089660868	0.815575024719	0.495636861943	0.231253525206	0.5	0.333333333333	0.666666666667	0.148648648649
339501173	0.40438076029	0.482244389384	0.511833991834	0.55780075902	0.0	0.5	0.111111111111	1.0	0.0135135135135
2940983049	0.669324401531	0.748206231576	0.51499213851	0.390164640659	0.231253525206	0.875	0.111111111111	0.833333333333	0.256756756757
253020833	0.708608214258	0.824040323966	0.792046110351	0.0	0.479286503254	0.5	0.222222222222	0.916666666667	0.121621621622
60395722	0.34369210428	0.43961857252	0.590560233766	0.399338223038	0.0729523648353	0.25	0.111111111111	0.5	0.027027027027
259920696	0.331845632414	0.502292842	0.397918196421	0.367067305113	0.0729523648353	0.5	0.111111111111	0.583333333333	0.0675675675676
43347799	0.422713138923	0.572929018079	0.396443204681	0.174689120597	0.0729523648353	0.25	0.111111111111	0.333333333333	0.027027027027
20322889	0.426155661083	0.536730340426	0.817853569685	0.699917475394	0.395858846078	0.25	0.0	0.416666666667	0.324324324324
186882652	0.350133780365	0.496203378114	0.253419405755	0.0922919018103	0.242342510335	0.375	0.111111111111	0.833333333333	0.297297297297
809839152	0.435989914575	0.47753497706	0.392915291029	0.353226595382	0.298190080446	0.625	0.222222222222	0.583333333333	0.135135135135
555412241	0.433152854101	0.46960886675	0.83596911127	0.757456592752	0.1693901455	0.625	0.0	1.0	0.0405405405405
47693788	0.345737967025	0.437703290677	0.676334142541	0.397877182571	0.0	0.25	0.111111111111	0.916666666667	0.175675675676
246357598	0.337736985049	0.424639388288	0.244889996426	0.0	0.0729523648353	0.5	0.0	0.583333333333	0.0
165751179	0.524003695135	0.631573330012	0.630475258034	0.539465776886	0.380041942522	0.375	0.111111111111	1.0	0.243243243243
1334247205	0.308760401705	0.428504770313	0.453151445418	0.457929253941	0.0	0.75	0.222222222222	0.5	0.243243243243
337271239	0.433441785731	0.511492653746	0.645839059499	0.592845511473	0.261531492273	0.5	0.222222222222	0.833333333333	0.27027027027
237196241	0.485932423813	0.4861608176	0.618519279346	0.887455962871	0.450110619712	0.5	0.0	0.416666666667	0.162162162162
160372377	0.24910838065	0.346985934576	0.295673174394	0.0582297068658	0.115626762603	0.375	0.111111111111	0.75	0.0540540540541
41259253	0.998169523853	0.431161652934	0.58460447079	0.381671787459	1.0	0.25	0.111111111111	0.666666666667	0.175675675676
2309360906	0.278181762289	0.361251950943	0.490280487617	0.651039031516	0.0	0.875	0.111111111111	0.833333333333	0.189189189189
1670648689	0.327405588392	0.436237877546	0.183500784023	0.45536672862	0.0	0.75	0.111111111111	0.916666666667	0.0
221908076	0.373302017625	0.448168015674	0.601207356547	0.664272783033	0.304205890041	0.375	0.222222222222	0.75	0.0540540540541
1353417337	0.466678665796	0.537926093801	0.643684842507	0.703268315547	0.0	0.75	0.111111111111	0.666666666667	0.0405405405405
374667839	0.446192263102	0.377495307498	0.494863439791	0.505812379388	0.242342510335	0.5	0.111111111111	0.833333333333	0.108108108108
23699343	0.49299352046	0.641751563751	0.652756656241	0.365997128738	0.298190080446	0.25	0.222222222222	0.666666666667	0.216216216216
25740301	0.439646352212	0.37136630395	0.643841265142	0.668962803195	0.1693901455	0.25	0.0	0.75	0.135135135135
30556588	0.451178370062	0.54585485442	0.833254922891	0.771810644382	0.218857094506	0.25	0.111111111111	0.583333333333	0.0945945945946
307810793	0.464120568136	0.49859753774	0.30385058695	0.116459413732	0.361420336701	0.5	0.222222222222	0.75	0.27027027027
21701028	0.719154896778	0.561035412048	0.804479157262	0.61180808428	0.538658689381	0.25	0.111111111111	0.583333333333	0.310810810811
848443464	0.284498272908	0.481381078545	0.105052752962	0.135205192329	0.0	0.625	0.111111111111	0.416666666667	0.0
188138772	0.462138776441	0.532723343241	0.742042505588	0.8102523283	0.0729523648353	0.375	0.0	1.0	0.108108108108
30477710	0.401937647396	0.533038390498	0.780492019149	0.629168353347	0.188579127438	0.25	0.111111111111	0.583333333333	0.135135135135
824035921	0.356897789475	0.454356721664	0.412016158088	0.350680712391	0.0	0.625	0.111111111111	0.333333333333	0.027027027027
2342699915	0.513931526912	0.614293428804	0.50509224045	0.575907189676	0.390846088465	0.875	0.111111111111	0.833333333333	0.243243243243
174239020	0.410440895472	0.4735059954	0.718851102856	0.728454934838	0.242342510335	0.375	0.111111111111	0.666666666667	0.351351351351
1491049092	0.332457564871	0.385033394753	0.480725021948	0.379865100422	0.0729523648353	0.75	0.0	0.916666666667	0.0540540540541
51290261	0.391737092646	0.513297996644	0.619933893938	0.528384597435	0.0729523648353	0.25	0.111111111111	0.916666666667	0.135135135135
235238817	0.272683584132	0.408507363888	0.264387459443	0.350680712391	0.115626762603	0.5	0.111111111111	0.5	0.405405405405
211696916	0.153950343797	0.164911243158	0.113582162291	0.0	0.0	0.375	0.111111111111	1.0	0.0
398999752	0.40102768888	0.46196250547	0.655033059477	0.583275810323	0.145904729671	0.5	0.111111111111	0.5	0.175675675676
38064446	0.43951427711	0.576392512689	0.701747443991	0.722021868676	0.0729523648353	0.25	0.111111111111	0.916666666667	0.22972972973
112002565	0.331228308413	0.432201514011	0.28919297652	0.0922919018103	0.0	0.375	0.111111111111	0.25	0.0
414224404	0.468799356937	0.547726328897	0.888957519301	0.739631184883	0.0729523648353	0.5	0.222222222222	0.833333333333	0.216216216216
2874262145	0.481137317906	0.644031134611	0.476260639982	0.599385836743	0.338780290999	0.875	0.111111111111	0.75	0.256756756757
798955518	0.390683451423	0.561934599417	0.419511730393	0.533229627715	0.0	0.625	0.222222222222	1.0	0.0
2391442333	0.381327464778	0.399881523348	0.303436330726	0.305585280761	0.115626762603	0.875	0.111111111111	1.0	0.148648648649
1302034190	0.305256380532	0.352455420286	0.21685526406	0.208751315542	0.0	0.75	0.333333333333	0.583333333333	0.121621621622
510533756	0.383419137149	0.498124086149	0.221636787095	0.259671395941	0.115626762603	0.625	0.111111111111	0.416666666667	0.0675675675676
36982392	0.463372194443	0.600584134514	0.695098546649	0.408261707853	0.261531492273	0.25	0.111111111111	0.583333333333	0.0405405405405
314269979	0.425512850878	0.501155273048	0.698221171642	0.579290507689	0.231253525206	0.5	0.111111111111	0.833333333333	0.135135135135
34650076	0.391998045726	0.356337669186	0.418984986382	0.135205192329	0.0729523648353	0.25	0.222222222222	0.5	0.121621621622
160282392	0.329343015635	0.408507363888	0.21782987308	0.0582297068658	0.218857094506	0.375	0.111111111111	0.916666666667	0.175675675676
117629332	0.342646326345	0.429042852213	0.722720793089	0.417502631084	0.188579127438	0.375	0.111111111111	0.75	0.148648648649
153666144	0.391998045726	0.511492653746	0.516509788736	0.45078335333	0.0729523648353	0.375	0.111111111111	0.5	0.0810810810811
19754494	0.708400603247	0.563265741148	0.67995440951	0.376130809673	0.472420067832	0.25	0.111111111111	0.75	0.256756756757
18024188	0.346240233125	0.4485949567	0.527533514158	0.377080059426	0.115626762603	0.125	0.111111111111	0.833333333333	0.162162162162
143387685	0.465044932743	0.61447406322	0.655502494474	0.468103896265	0.320429943099	0.375	0.111111111111	0.666666666667	0.324324324324
466771358	0.395552871448	0.499302792416	0.632721211955	0.215475520062	0.115626762603	0.625	0.111111111111	0.916666666667	0.391891891892
210793434	0.487014542943	0.579901084927	0.666557275401	0.54014600497	0.334483857109	0.375	0.111111111111	0.666666666667	0.148648648649
2590111633	0.526224482534	0.627752505782	0.733307026866	0.687562252354	0.115626762603	0.875	0.0	0.75	0.121621621622
165910431	0.723873374307	0.829819974201	0.752180724341	0.758096596536	0.261531492273	0.375	0.111111111111	0.666666666667	0.0405405405405
40941722	0.461562099762	0.520157726267	0.766851126095	0.232918827463	0.231253525206	0.25	0.111111111111	0.416666666667	0.108108108108
2185251601	0.512686494373	0.579083139135	0.724140901957	0.694118652508	0.269955828369	0.75	0.555555555556	0.833333333333	0.324324324324
36844002	0.230925515696	0.407821144637	0.160650657142	0.0	0.0	0.25	0.0	1.0	0.0405405405405
2375568110	0.53449835005	0.405728504624	0.553432562765	0.408910419257	0.448638595507	0.875	0.222222222222	0.833333333333	0.148648648649
62114527	0.511985128948	0.638869468097	0.821912284229	0.720293900495	0.231253525206	0.25	0.0	0.75	0.189189189189
238657704	0.48886894512	0.585500486691	0.762586001263	0.282878809306	0.252373717566	0.5	0.111111111111	0.666666666667	0.0945945945946
10915772	0.525220214325	0.462325450841	0.620848222368	0.494010105814	0.539287037605	0.0	0.111111111111	0.333333333333	0.0675675675676
63503047	0.332457564871	0.306016679241	0.0515276186081	0.0922919018103	0.218857094506	0.25	0.111111111111	0.75	0.135135135135
48763525	0.460590297485	0.549815744176	0.523445751937	0.296241469937	0.402956907009	0.25	0.111111111111	0.333333333333	0.324324324324
1953123500	0.369457042879	0.455542022308	0.553918857606	0.742054472985	0.0	0.75	0.222222222222	0.833333333333	0.0
2644591095	0.710341577708	0.453154607686	0.947597234893	0.872884846423	0.536107097383	0.875	0.0	0.333333333333	0.216216216216
84344062	0.529006430968	0.649773372108	0.413977605283	0.33353512902	0.0729523648353	0.25	0.111111111111	0.416666666667	0.22972972973
1056883712	0.37158041207	0.468941559252	0.66609109397	0.575552351939	0.0	0.75	0.0	0.75	0.0
2327413937	0.565713275112	0.658829232859	0.62189573749	0.42687714087	0.188579127438	0.875	0.111111111111	0.916666666667	0.337837837838
789412022	0.285696008415	0.458244908806	0.264387459443	0.184583803621	0.0	0.625	0.111111111111	0.833333333333	0.202702702703
235137917	0.581478853129	0.452750083699	0.453994777073	0.360431669614	0.393382307934	0.5	0.111111111111	0.666666666667	0.0540540540541
55616026	0.397746415422	0.450697983086	0.742380091957	0.708395545148	0.0729523648353	0.25	0.111111111111	0.666666666667	0.108108108108
331967920	0.475516894622	0.57332091526	0.744235272045	0.668169578854	0.188579127438	0.5	0.111111111111	0.583333333333	0.0675675675676
263866247	0.179715282396	0.13639602376	0.0225087686914	0.0	0.0	0.5	0.222222222222	0.916666666667	0.364864864865
888514830	0.307030293533	0.509440553134	0.433014039076	0.201441689076	0.0	0.625	0.111111111111	0.833333333333	0.310810810811
537826201	0.424209263119	0.515259834585	0.491574556024	0.532639061421	0.0	0.625	0.0	0.583333333333	0.0
45139757	0.468799356937	0.585838463667	0.690766844101	0.433881838837	0.0	0.25	0.111111111111	0.666666666667	0.0
280250493	0.370526770848	0.415710335924	0.30091441815	0.208751315542	0.0729523648353	0.5	0.111111111111	0.583333333333	0.0405405405405
16091439	0.441212134041	0.491459268712	0.876724938527	0.843002475708	0.452994307357	0.125	0.111111111111	0.75	0.283783783784
1327664179	0.112766588584	0.339611927942	0.102041447287	0.0582297068658	0.0	0.75	0.111111111111	0.833333333333	0.135135135135
1349166624	0.301567854128	0.387695842441	0.371469453657	0.396390281643	0.0	0.75	0.222222222222	0.5	0.108108108108
365843842	0.438716555162	0.550330147057	0.638306885947	0.623436124692	0.0729523648353	0.5	0.0	0.666666666667	0.0945945945946
565761996	0.459006821709	0.522504455522	0.680420191022	0.739340697137	0.0729523648353	0.625	0.0	0.583333333333	0.0
1631842118	0.454351291272	0.570437727151	0.616434058999	0.663183577248	0.242342510335	0.75	0.111111111111	0.75	0.27027027027
249976669	0.436128796327	0.481381078545	0.550177227684	0.585752679216	0.0	0.5	0.111111111111	0.5	0.0945945945946
89840062	0.42789357212	0.504081776277	0.297890214163	0.367067305113	0.204803180496	0.25	0.111111111111	0.833333333333	0.0405405405405
619305671	0.534906105736	0.571343051523	0.237983564008	0.472460827914	0.115626762603	0.625	0.222222222222	0.833333333333	0.22972972973
573855532	0.320530880265	0.406431808366	0.405137571118	0.358097972068	0.0	0.625	0.111111111111	0.916666666667	0.0
177679962	0.379171423252	0.38134813525	0.270322774163	0.0582297068658	0.252373717566	0.375	0.111111111111	0.833333333333	0.324324324324
950681646	0.338299765753	0.524266423655	0.428671034148	0.463508579156	0.115626762603	0.625	0.222222222222	1.0	0.0945945945946
40323095	0.405032540069	0.462325450841	0.798255971082	0.193434899195	0.242342510335	0.25	0.222222222222	1.0	0.135135135135
288665518	0.251082196272	0.401381520285	0.272602447432	0.232918827463	0.0	0.5	0.222222222222	0.583333333333	0.391891891892
40343634	0.448439292123	0.542406550656	0.633495628793	0.592555579488	0.252373717566	0.25	0.111111111111	0.416666666667	0.337837837838
20304012	0.388527409897	0.496445860724	0.188811023163	0.215475520062	0.115626762603	0.25	0.111111111111	1.0	0.351351351351
435376929	0.402163302409	0.525478361166	0.587353038819	0.591972696253	0.0	0.5	0.222222222222	0.666666666667	0.148648648649
926645568	0.419621498244	0.45593346695	0.585824087649	0.703984432139	0.0	0.625	0.111111111111	0.75	0.202702702703
2363576037	0.240605132575	0.308276749564	0.266205008595	0.0	0.0	0.875	0.111111111111	0.666666666667	0.162162162162
195285547	0.333665626194	0.383210795164	0.465032367316	0.587928763753	0.115626762603	0.375	0.111111111111	0.416666666667	0.0540540540541
739862106	0.45261850878	0.514871083378	0.58378312275	0.774832951829	0.0729523648353	0.625	0.111111111111	0.833333333333	0.0945945945946
735432703	0.269763752448	0.455542022308	0.322310467679	0.208751315542	0.0	0.625	0.111111111111	0.75	0.027027027027
1144075910	0.22267295061	0.285370288897	0.179326205585	0.184583803621	0.0	0.75	0.111111111111	1.0	0.0540540540541
407062876	0.43924937766	0.527684129299	0.800397394542	0.662491634135	0.0729523648353	0.5	0.111111111111	0.833333333333	0.0675675675676
22466072	0.391475164038	0.611162229957	0.536239166684	0.273705226928	0.231253525206	0.25	0.111111111111	0.416666666667	0.0135135135135
222645578	0.669110155653	0.555671324469	0.823576306895	0.876459644455	0.557637385505	0.375	0.111111111111	0.333333333333	0.202702702703
536561728	0.493850980019	0.333212842991	0.518793388942	0.360431669614	0.115626762603	0.625	0.222222222222	0.75	0.243243243243
28233691	0.355156934187	0.452750083699	0.760166570459	0.767895645559	0.115626762603	0.25	0.111111111111	0.666666666667	0.202702702703
1928154026	0.474320522568	0.532565379329	0.465449708618	0.628697456882	0.0	0.75	0.111111111111	0.166666666667	0.027027027027
15531337	0.482438887611	0.636768934777	0.559348973857	0.0922919018103	0.38284872259	0.125	0.111111111111	0.833333333333	0.243243243243
14093473	0.391475164038	0.466218510075	0.414944209178	0.25576335599	0.204803180496	0.125	0.111111111111	0.583333333333	0.135135135135
54629223	0.432571391669	0.505833727338	0.833028676034	0.611402948141	0.1693901455	0.25	0.0	0.583333333333	0.189189189189
156861539	0.418559874586	0.548907956917	0.849658079712	0.652153637633	0.145904729671	0.375	0.0	0.5	0.22972972973
191143901	0.417843082443	0.524961080123	0.649826908538	0.659272554121	0.188579127438	0.375	0.111111111111	0.916666666667	0.027027027027
19450634	0.437774253261	0.595020117156	0.758821179161	0.606259232862	0.320429943099	0.25	0.111111111111	0.333333333333	0.189189189189
455103263	0.499125981793	0.584820462063	0.760743451916	0.63536715695	0.145904729671	0.625	0.111111111111	0.833333333333	0.216216216216
10745962	0.261882890202	0.395215338577	0.344750358765	0.0922919018103	0.145904729671	0.0	0.111111111111	0.75	0.108108108108
35622412	0.383419137149	0.445560191008	0.66337669838	0.727717195586	0.115626762603	0.25	0.0	0.583333333333	0.0405405405405
